File Name, Number of Robots, Number of Rounds, Algorithm, Graph Type, Link Density, Distribution, Seed, Final Cumulative Signal Strength
R20H90T0DnormalS6A0,20,90,MPGM,full,null,normal,5784,1830137
R20H90T0DnormalS4A0,20,90,MPGM,full,null,normal,10086,1849413
R20H90T0DnormalS14A0,20,90,MPGM,full,null,normal,11493,1828530
R20H90T0DnormalS2A0,20,90,MPGM,full,null,normal,13003,1837768
R20H90T0DnormalS9A0,20,90,MPGM,full,null,normal,13494,1817729
R20H90T0DnormalS0A0,20,90,MPGM,full,null,normal,16430,1829503
R20H90T0DnormalS19A0,20,90,MPGM,full,null,normal,18962,1820448
R20H90T0DnormalS17A0,20,90,MPGM,full,null,normal,19695,1823113
R20H90T0DnormalS16A0,20,90,MPGM,full,null,normal,20915,1818806
R20H90T0DnormalS3A0,20,90,MPGM,full,null,normal,23091,1810712
R20H90T0DnormalS7A0,20,90,MPGM,full,null,normal,27181,1820280
R20H90T0DnormalS10A0,20,90,MPGM,full,null,normal,27917,1816905
R20H90T0DnormalS12A0,20,90,MPGM,full,null,normal,39103,1827568
R20H90T0DnormalS1A0,20,90,MPGM,full,null,normal,42904,1826081
R20H90T0DnormalS11A0,20,90,MPGM,full,null,normal,46068,1820424
R20H90T0DnormalS13A0,20,90,MPGM,full,null,normal,51660,1823136
R20H90T0DnormalS5A0,20,90,MPGM,full,null,normal,53699,1810840
R20H90T0DnormalS15A0,20,90,MPGM,full,null,normal,54377,1817122
R20H90T0DnormalS18A0,20,90,MPGM,full,null,normal,61581,1814538
R20H100T0DnormalS8A1,20,100,LAH0,full,null,normal,2764,2030425
R20H100T0DnormalS6A1,20,100,LAH0,full,null,normal,5784,2039323
R20H100T0DnormalS4A1,20,100,LAH0,full,null,normal,10086,2036131
R20H100T0DnormalS14A1,20,100,LAH0,full,null,normal,11493,2032100
R20H100T0DnormalS2A1,20,100,LAH0,full,null,normal,13003,2041882
R20H100T0DnormalS9A1,20,100,LAH0,full,null,normal,13494,2028001
R20H100T0DnormalS0A1,20,100,LAH0,full,null,normal,16430,2032522
R20H100T0DnormalS19A1,20,100,LAH0,full,null,normal,18962,2029784
R20H100T0DnormalS17A1,20,100,LAH0,full,null,normal,19695,2037687
R20H100T0DnormalS16A1,20,100,LAH0,full,null,normal,20915,2036510
R20H100T0DnormalS3A1,20,100,LAH0,full,null,normal,23091,2043793
R20H100T0DnormalS7A1,20,100,LAH0,full,null,normal,27181,2030944
R20H100T0DnormalS10A1,20,100,LAH0,full,null,normal,27917,2025906
R20H100T0DnormalS12A1,20,100,LAH0,full,null,normal,39103,2023219
R20H100T0DnormalS1A1,20,100,LAH0,full,null,normal,42904,2027183
R20H100T0DnormalS11A1,20,100,LAH0,full,null,normal,46068,2030678
R20H100T0DnormalS13A1,20,100,LAH0,full,null,normal,51660,2022980
R20H100T0DnormalS5A1,20,100,LAH0,full,null,normal,53699,2026540
R20H100T0DnormalS15A1,20,100,LAH0,full,null,normal,54377,2035756
R20H100T0DnormalS18A1,20,100,LAH0,full,null,normal,61581,2032111
R20H100T0DnormalS8A0,20,100,MPGM,full,null,normal,2764,2030051
R20H100T0DnormalS6A0,20,100,MPGM,full,null,normal,5784,2042828
R20H100T0DnormalS4A0,20,100,MPGM,full,null,normal,10086,2039719
R20H100T0DnormalS14A0,20,100,MPGM,full,null,normal,11493,2031484
R20H100T0DnormalS2A0,20,100,MPGM,full,null,normal,13003,2039068
R20H100T0DnormalS9A0,20,100,MPGM,full,null,normal,13494,2027622
R20H100T0DnormalS0A0,20,100,MPGM,full,null,normal,16430,2031581
R20H100T0DnormalS19A0,20,100,MPGM,full,null,normal,18962,2032384
R20H100T0DnormalS17A0,20,100,MPGM,full,null,normal,19695,2027739
R20H100T0DnormalS16A0,20,100,MPGM,full,null,normal,20915,2035967
R20H100T0DnormalS3A0,20,100,MPGM,full,null,normal,23091,2027550
R20H100T0DnormalS7A0,20,100,MPGM,full,null,normal,27181,2031031
R20H100T0DnormalS10A0,20,100,MPGM,full,null,normal,27917,2024640
R20H100T0DnormalS12A0,20,100,MPGM,full,null,normal,39103,2023267
R20H100T0DnormalS1A0,20,100,MPGM,full,null,normal,42904,2023014
R20H100T0DnormalS11A0,20,100,MPGM,full,null,normal,46068,2029218
R20H100T0DnormalS13A0,20,100,MPGM,full,null,normal,51660,2017353
R20H100T0DnormalS5A0,20,100,MPGM,full,null,normal,53699,2026059
R20H100T0DnormalS15A0,20,100,MPGM,full,null,normal,54377,2034246
R20H100T0DnormalS18A0,20,100,MPGM,full,null,normal,61581,2028437
R30H10T0DnormalS8A1,30,10,LAH0,full,null,normal,2764,485563
R30H10T0DnormalS6A1,30,10,LAH0,full,null,normal,5784,478667
R30H10T0DnormalS4A1,30,10,LAH0,full,null,normal,10086,480110
R30H10T0DnormalS14A1,30,10,LAH0,full,null,normal,11493,480904
R30H10T0DnormalS2A1,30,10,LAH0,full,null,normal,13003,477042
R30H10T0DnormalS9A1,30,10,LAH0,full,null,normal,13494,484460
R30H10T0DnormalS0A1,30,10,LAH0,full,null,normal,16430,481015
R30H10T0DnormalS19A1,30,10,LAH0,full,null,normal,18962,482847
R30H10T0DnormalS17A1,30,10,LAH0,full,null,normal,19695,489773
R30H10T0DnormalS16A1,30,10,LAH0,full,null,normal,20915,483130
R30H10T0DnormalS3A1,30,10,LAH0,full,null,normal,23091,483074
R30H10T0DnormalS7A1,30,10,LAH0,full,null,normal,27181,487349
R30H10T0DnormalS10A1,30,10,LAH0,full,null,normal,27917,480039
R30H10T0DnormalS12A1,30,10,LAH0,full,null,normal,39103,487198
R30H10T0DnormalS1A1,30,10,LAH0,full,null,normal,42904,481394
R30H10T0DnormalS11A1,30,10,LAH0,full,null,normal,46068,478167
R30H10T0DnormalS13A1,30,10,LAH0,full,null,normal,51660,484103
R30H10T0DnormalS5A1,30,10,LAH0,full,null,normal,53699,485581
R30H10T0DnormalS15A1,30,10,LAH0,full,null,normal,54377,483697
R30H10T0DnormalS18A1,30,10,LAH0,full,null,normal,61581,486287
R30H10T0DnormalS8A0,30,10,MPGM,full,null,normal,2764,485460
R30H10T0DnormalS6A0,30,10,MPGM,full,null,normal,5784,478648
R30H10T0DnormalS4A0,30,10,MPGM,full,null,normal,10086,480293
R30H10T0DnormalS14A0,30,10,MPGM,full,null,normal,11493,480878
R30H10T0DnormalS2A0,30,10,MPGM,full,null,normal,13003,477094
R30H10T0DnormalS9A0,30,10,MPGM,full,null,normal,13494,484925
R30H10T0DnormalS0A0,30,10,MPGM,full,null,normal,16430,481209
R30H10T0DnormalS19A0,30,10,MPGM,full,null,normal,18962,482808
R30H10T0DnormalS17A0,30,10,MPGM,full,null,normal,19695,489891
R30H10T0DnormalS16A0,30,10,MPGM,full,null,normal,20915,483112
R30H10T0DnormalS3A0,30,10,MPGM,full,null,normal,23091,483176
R30H10T0DnormalS7A0,30,10,MPGM,full,null,normal,27181,487464
R30H10T0DnormalS10A0,30,10,MPGM,full,null,normal,27917,480090
R30H10T0DnormalS12A0,30,10,MPGM,full,null,normal,39103,487092
R30H10T0DnormalS1A0,30,10,MPGM,full,null,normal,42904,481472
R30H10T0DnormalS11A0,30,10,MPGM,full,null,normal,46068,478252
R30H10T0DnormalS13A0,30,10,MPGM,full,null,normal,51660,484100
R30H10T0DnormalS5A0,30,10,MPGM,full,null,normal,53699,485540
R30H10T0DnormalS15A0,30,10,MPGM,full,null,normal,54377,483681
R30H10T0DnormalS18A0,30,10,MPGM,full,null,normal,61581,486327
R30H20T0DnormalS8A1,30,20,LAH0,full,null,normal,2764,922921
R30H20T0DnormalS6A1,30,20,LAH0,full,null,normal,5784,927124
R30H20T0DnormalS4A1,30,20,LAH0,full,null,normal,10086,923135
R30H20T0DnormalS14A1,30,20,LAH0,full,null,normal,11493,926729
R30H20T0DnormalS2A1,30,20,LAH0,full,null,normal,13003,932898
R30H20T0DnormalS9A1,30,20,LAH0,full,null,normal,13494,929579
R30H20T0DnormalS0A1,30,20,LAH0,full,null,normal,16430,927298
R30H20T0DnormalS19A1,30,20,LAH0,full,null,normal,18962,923768
R30H20T0DnormalS17A1,30,20,LAH0,full,null,normal,19695,933081
R30H20T0DnormalS16A1,30,20,LAH0,full,null,normal,20915,934223
R30H20T0DnormalS3A1,30,20,LAH0,full,null,normal,23091,922800
R30H20T0DnormalS7A1,30,20,LAH0,full,null,normal,27181,930749
R30H20T0DnormalS10A1,30,20,LAH0,full,null,normal,27917,935948
R30H20T0DnormalS12A1,30,20,LAH0,full,null,normal,39103,923367
R30H20T0DnormalS1A1,30,20,LAH0,full,null,normal,42904,923380
R30H20T0DnormalS11A1,30,20,LAH0,full,null,normal,46068,924423
R30H20T0DnormalS13A1,30,20,LAH0,full,null,normal,51660,929936
R30H20T0DnormalS5A1,30,20,LAH0,full,null,normal,53699,933552
R30H20T0DnormalS15A1,30,20,LAH0,full,null,normal,54377,931663
R30H20T0DnormalS18A1,30,20,LAH0,full,null,normal,61581,927950
R30H20T0DnormalS8A0,30,20,MPGM,full,null,normal,2764,922842
R30H20T0DnormalS6A0,30,20,MPGM,full,null,normal,5784,927107
R30H20T0DnormalS4A0,30,20,MPGM,full,null,normal,10086,923168
R30H20T0DnormalS14A0,30,20,MPGM,full,null,normal,11493,926629
R30H20T0DnormalS2A0,30,20,MPGM,full,null,normal,13003,933213
R30H20T0DnormalS9A0,30,20,MPGM,full,null,normal,13494,930564
R30H20T0DnormalS0A0,30,20,MPGM,full,null,normal,16430,928947
R30H20T0DnormalS19A0,30,20,MPGM,full,null,normal,18962,923853
R30H20T0DnormalS17A0,30,20,MPGM,full,null,normal,19695,934353
R30H20T0DnormalS16A0,30,20,MPGM,full,null,normal,20915,934238
R30H20T0DnormalS3A0,30,20,MPGM,full,null,normal,23091,922728
R30H20T0DnormalS7A0,30,20,MPGM,full,null,normal,27181,930948
R30H20T0DnormalS10A0,30,20,MPGM,full,null,normal,27917,935947
R30H20T0DnormalS12A0,30,20,MPGM,full,null,normal,39103,925374
R30H20T0DnormalS1A0,30,20,MPGM,full,null,normal,42904,923301
R30H20T0DnormalS11A0,30,20,MPGM,full,null,normal,46068,924247
R30H20T0DnormalS13A0,30,20,MPGM,full,null,normal,51660,929910
R30H20T0DnormalS5A0,30,20,MPGM,full,null,normal,53699,933483
R30H20T0DnormalS15A0,30,20,MPGM,full,null,normal,54377,931657
R30H20T0DnormalS18A0,30,20,MPGM,full,null,normal,61581,927898
R30H30T0DnormalS8A1,30,30,LAH0,full,null,normal,2764,1375078
R30H30T0DnormalS6A1,30,30,LAH0,full,null,normal,5784,1367918
R30H30T0DnormalS4A1,30,30,LAH0,full,null,normal,10086,1372420
R30H30T0DnormalS14A1,30,30,LAH0,full,null,normal,11493,1378764
R30H30T0DnormalS2A1,30,30,LAH0,full,null,normal,13003,1383176
R30H30T0DnormalS9A1,30,30,LAH0,full,null,normal,13494,1363312
R30H30T0DnormalS0A1,30,30,LAH0,full,null,normal,16430,1369185
R30H30T0DnormalS19A1,30,30,LAH0,full,null,normal,18962,1381716
R30H30T0DnormalS17A1,30,30,LAH0,full,null,normal,19695,1390423
R30H30T0DnormalS16A1,30,30,LAH0,full,null,normal,20915,1377310
R30H30T0DnormalS3A1,30,30,LAH0,full,null,normal,23091,1376346
R30H30T0DnormalS7A1,30,30,LAH0,full,null,normal,27181,1371355
R30H30T0DnormalS10A1,30,30,LAH0,full,null,normal,27917,1373028
R30H30T0DnormalS12A1,30,30,LAH0,full,null,normal,39103,1383186
R30H30T0DnormalS1A1,30,30,LAH0,full,null,normal,42904,1378419
R30H30T0DnormalS11A1,30,30,LAH0,full,null,normal,46068,1380314
R30H30T0DnormalS13A1,30,30,LAH0,full,null,normal,51660,1381666
R30H30T0DnormalS5A1,30,30,LAH0,full,null,normal,53699,1375997
R30H30T0DnormalS15A1,30,30,LAH0,full,null,normal,54377,1393263
R30H30T0DnormalS18A1,30,30,LAH0,full,null,normal,61581,1379515
R30H30T0DnormalS8A0,30,30,MPGM,full,null,normal,2764,1375125
R30H30T0DnormalS6A0,30,30,MPGM,full,null,normal,5784,1367789
R30H30T0DnormalS4A0,30,30,MPGM,full,null,normal,10086,1371925
R30H30T0DnormalS14A0,30,30,MPGM,full,null,normal,11493,1378736
R30H30T0DnormalS2A0,30,30,MPGM,full,null,normal,13003,1383154
R30H30T0DnormalS9A0,30,30,MPGM,full,null,normal,13494,1363206
R30H30T0DnormalS0A0,30,30,MPGM,full,null,normal,16430,1369179
R30H30T0DnormalS19A0,30,30,MPGM,full,null,normal,18962,1381717
R30H30T0DnormalS17A0,30,30,MPGM,full,null,normal,19695,1390165
R30H30T0DnormalS16A0,30,30,MPGM,full,null,normal,20915,1377352
R30H30T0DnormalS3A0,30,30,MPGM,full,null,normal,23091,1374517
R30H30T0DnormalS7A0,30,30,MPGM,full,null,normal,27181,1371255
R30H30T0DnormalS10A0,30,30,MPGM,full,null,normal,27917,1373012
R30H30T0DnormalS12A0,30,30,MPGM,full,null,normal,39103,1383090
R30H30T0DnormalS1A0,30,30,MPGM,full,null,normal,42904,1378126
R30H30T0DnormalS11A0,30,30,MPGM,full,null,normal,46068,1380275
R30H30T0DnormalS13A0,30,30,MPGM,full,null,normal,51660,1381960
R30H30T0DnormalS5A0,30,30,MPGM,full,null,normal,53699,1376028
R30H30T0DnormalS15A0,30,30,MPGM,full,null,normal,54377,1393143
R30H30T0DnormalS18A0,30,30,MPGM,full,null,normal,61581,1377980
R30H40T0DnormalS8A1,30,40,LAH0,full,null,normal,2764,1822007
R30H40T0DnormalS6A1,30,40,LAH0,full,null,normal,5784,1831540
R30H40T0DnormalS4A1,30,40,LAH0,full,null,normal,10086,1833363
R30H40T0DnormalS14A1,30,40,LAH0,full,null,normal,11493,1826045
R30H40T0DnormalS2A1,30,40,LAH0,full,null,normal,13003,1825778
R30H40T0DnormalS9A1,30,40,LAH0,full,null,normal,13494,1828624
R30H40T0DnormalS0A1,30,40,LAH0,full,null,normal,16430,1817012
R30H40T0DnormalS19A1,30,40,LAH0,full,null,normal,18962,1842851
R30H40T0DnormalS17A1,30,40,LAH0,full,null,normal,19695,1837559
R30H40T0DnormalS16A1,30,40,LAH0,full,null,normal,20915,1825605
R30H40T0DnormalS3A1,30,40,LAH0,full,null,normal,23091,1814676
R30H40T0DnormalS7A1,30,40,LAH0,full,null,normal,27181,1830770
R30H40T0DnormalS10A1,30,40,LAH0,full,null,normal,27917,1815917
R30H40T0DnormalS12A1,30,40,LAH0,full,null,normal,39103,1814005
R30H40T0DnormalS1A1,30,40,LAH0,full,null,normal,42904,1836451
R30H40T0DnormalS11A1,30,40,LAH0,full,null,normal,46068,1843583
R30H40T0DnormalS13A1,30,40,LAH0,full,null,normal,51660,1824765
R30H40T0DnormalS5A1,30,40,LAH0,full,null,normal,53699,1825172
R30H40T0DnormalS15A1,30,40,LAH0,full,null,normal,54377,1844496
R30H40T0DnormalS18A1,30,40,LAH0,full,null,normal,61581,1826962
R30H40T0DnormalS8A0,30,40,MPGM,full,null,normal,2764,1822053
R30H40T0DnormalS6A0,30,40,MPGM,full,null,normal,5784,1832172
R30H40T0DnormalS4A0,30,40,MPGM,full,null,normal,10086,1832426
R30H40T0DnormalS14A0,30,40,MPGM,full,null,normal,11493,1825915
R30H40T0DnormalS2A0,30,40,MPGM,full,null,normal,13003,1825771
R30H40T0DnormalS9A0,30,40,MPGM,full,null,normal,13494,1828522
R30H40T0DnormalS0A0,30,40,MPGM,full,null,normal,16430,1817378
R30H40T0DnormalS19A0,30,40,MPGM,full,null,normal,18962,1842581
R30H40T0DnormalS17A0,30,40,MPGM,full,null,normal,19695,1837447
R30H40T0DnormalS16A0,30,40,MPGM,full,null,normal,20915,1825152
R30H40T0DnormalS3A0,30,40,MPGM,full,null,normal,23091,1814263
R30H40T0DnormalS7A0,30,40,MPGM,full,null,normal,27181,1830606
R30H40T0DnormalS10A0,30,40,MPGM,full,null,normal,27917,1817126
R30H40T0DnormalS12A0,30,40,MPGM,full,null,normal,39103,1813994
R30H40T0DnormalS1A0,30,40,MPGM,full,null,normal,42904,1836320
R30H40T0DnormalS11A0,30,40,MPGM,full,null,normal,46068,1845164
R30H40T0DnormalS13A0,30,40,MPGM,full,null,normal,51660,1825359
R30H40T0DnormalS5A0,30,40,MPGM,full,null,normal,53699,1825080
R30H40T0DnormalS15A0,30,40,MPGM,full,null,normal,54377,1844826
R30H40T0DnormalS18A0,30,40,MPGM,full,null,normal,61581,1826990
R30H50T0DnormalS8A1,30,50,LAH0,full,null,normal,2764,2281716
R30H50T0DnormalS6A1,30,50,LAH0,full,null,normal,5784,2286144
R30H50T0DnormalS4A1,30,50,LAH0,full,null,normal,10086,2298705
R30H50T0DnormalS14A1,30,50,LAH0,full,null,normal,11493,2276745
R30H50T0DnormalS2A1,30,50,LAH0,full,null,normal,13003,2291914
R30H50T0DnormalS9A1,30,50,LAH0,full,null,normal,13494,2276894
R30H50T0DnormalS0A1,30,50,LAH0,full,null,normal,16430,2283718
R30H50T0DnormalS19A1,30,50,LAH0,full,null,normal,18962,2291955
R30H50T0DnormalS17A1,30,50,LAH0,full,null,normal,19695,2319574
R30H50T0DnormalS16A1,30,50,LAH0,full,null,normal,20915,2283381
R30H50T0DnormalS3A1,30,50,LAH0,full,null,normal,23091,2277596
R30H50T0DnormalS7A1,30,50,LAH0,full,null,normal,27181,2296242
R30H50T0DnormalS10A1,30,50,LAH0,full,null,normal,27917,2290251
R30H50T0DnormalS12A1,30,50,LAH0,full,null,normal,39103,2302433
R30H50T0DnormalS1A1,30,50,LAH0,full,null,normal,42904,2281318
R30H50T0DnormalS11A1,30,50,LAH0,full,null,normal,46068,2297587
R30H50T0DnormalS13A1,30,50,LAH0,full,null,normal,51660,2286322
R30H50T0DnormalS5A1,30,50,LAH0,full,null,normal,53699,2283849
R30H50T0DnormalS15A1,30,50,LAH0,full,null,normal,54377,2267007
R30H50T0DnormalS18A1,30,50,LAH0,full,null,normal,61581,2290687
R30H50T0DnormalS8A0,30,50,MPGM,full,null,normal,2764,2282102
R30H50T0DnormalS6A0,30,50,MPGM,full,null,normal,5784,2286044
R30H50T0DnormalS4A0,30,50,MPGM,full,null,normal,10086,2299939
R30H50T0DnormalS14A0,30,50,MPGM,full,null,normal,11493,2275429
R30H50T0DnormalS2A0,30,50,MPGM,full,null,normal,13003,2290726
R30H50T0DnormalS9A0,30,50,MPGM,full,null,normal,13494,2276951
R30H50T0DnormalS0A0,30,50,MPGM,full,null,normal,16430,2283269
R30H50T0DnormalS19A0,30,50,MPGM,full,null,normal,18962,2291124
R30H50T0DnormalS17A0,30,50,MPGM,full,null,normal,19695,2319999
R30H50T0DnormalS16A0,30,50,MPGM,full,null,normal,20915,2283188
R30H50T0DnormalS3A0,30,50,MPGM,full,null,normal,23091,2277473
R30H50T0DnormalS7A0,30,50,MPGM,full,null,normal,27181,2296107
R30H50T0DnormalS10A0,30,50,MPGM,full,null,normal,27917,2286960
R30H50T0DnormalS12A0,30,50,MPGM,full,null,normal,39103,2298125
R30H50T0DnormalS1A0,30,50,MPGM,full,null,normal,42904,2281823
R30H50T0DnormalS11A0,30,50,MPGM,full,null,normal,46068,2297985
R30H50T0DnormalS13A0,30,50,MPGM,full,null,normal,51660,2286446
R30H50T0DnormalS5A0,30,50,MPGM,full,null,normal,53699,2283570
R30H50T0DnormalS15A0,30,50,MPGM,full,null,normal,54377,2267223
R30H50T0DnormalS18A0,30,50,MPGM,full,null,normal,61581,2290384
R30H60T0DnormalS8A1,30,60,LAH0,full,null,normal,2764,2722093
R30H60T0DnormalS6A1,30,60,LAH0,full,null,normal,5784,2740374
R30H60T0DnormalS4A1,30,60,LAH0,full,null,normal,10086,2739624
R30H60T0DnormalS14A1,30,60,LAH0,full,null,normal,11493,2756463
R30H60T0DnormalS2A1,30,60,LAH0,full,null,normal,13003,2739500
R30H60T0DnormalS9A1,30,60,LAH0,full,null,normal,13494,2737657
R30H60T0DnormalS0A1,30,60,LAH0,full,null,normal,16430,2731435
R30H60T0DnormalS19A1,30,60,LAH0,full,null,normal,18962,2743083
R30H60T0DnormalS17A1,30,60,LAH0,full,null,normal,19695,2726414
R30H60T0DnormalS16A1,30,60,LAH0,full,null,normal,20915,2745114
R30H60T0DnormalS3A1,30,60,LAH0,full,null,normal,23091,2747602
R30H60T0DnormalS7A1,30,60,LAH0,full,null,normal,27181,2712619
R30H60T0DnormalS10A1,30,60,LAH0,full,null,normal,27917,2741750
R30H60T0DnormalS12A1,30,60,LAH0,full,null,normal,39103,2731063
R30H60T0DnormalS1A1,30,60,LAH0,full,null,normal,42904,2726997
R30H60T0DnormalS11A1,30,60,LAH0,full,null,normal,46068,2713329
R30H60T0DnormalS13A1,30,60,LAH0,full,null,normal,51660,2743210
R30H60T0DnormalS5A1,30,60,LAH0,full,null,normal,53699,2736098
R30H60T0DnormalS15A1,30,60,LAH0,full,null,normal,54377,2743586
R30H60T0DnormalS18A1,30,60,LAH0,full,null,normal,61581,2739781
R30H60T0DnormalS8A0,30,60,MPGM,full,null,normal,2764,2723289
R30H60T0DnormalS6A0,30,60,MPGM,full,null,normal,5784,2739715
R30H60T0DnormalS4A0,30,60,MPGM,full,null,normal,10086,2739657
R30H60T0DnormalS14A0,30,60,MPGM,full,null,normal,11493,2754956
R30H60T0DnormalS2A0,30,60,MPGM,full,null,normal,13003,2739363
R30H60T0DnormalS9A0,30,60,MPGM,full,null,normal,13494,2737628
R30H60T0DnormalS0A0,30,60,MPGM,full,null,normal,16430,2731460
R30H60T0DnormalS19A0,30,60,MPGM,full,null,normal,18962,2742331
R30H60T0DnormalS17A0,30,60,MPGM,full,null,normal,19695,2726455
R30H60T0DnormalS16A0,30,60,MPGM,full,null,normal,20915,2743850
R30H60T0DnormalS3A0,30,60,MPGM,full,null,normal,23091,2748107
R30H60T0DnormalS7A0,30,60,MPGM,full,null,normal,27181,2712508
R30H60T0DnormalS10A0,30,60,MPGM,full,null,normal,27917,2741590
R30H60T0DnormalS12A0,30,60,MPGM,full,null,normal,39103,2741392
R30H60T0DnormalS1A0,30,60,MPGM,full,null,normal,42904,2727339
R30H60T0DnormalS11A0,30,60,MPGM,full,null,normal,46068,2714064
R30H60T0DnormalS13A0,30,60,MPGM,full,null,normal,51660,2741425
R30H60T0DnormalS5A0,30,60,MPGM,full,null,normal,53699,2736014
R30H60T0DnormalS15A0,30,60,MPGM,full,null,normal,54377,2741370
R30H60T0DnormalS18A0,30,60,MPGM,full,null,normal,61581,2739977
R30H70T0DnormalS8A1,30,70,LAH0,full,null,normal,2764,3192861
R30H70T0DnormalS6A1,30,70,LAH0,full,null,normal,5784,3176499
R30H70T0DnormalS4A1,30,70,LAH0,full,null,normal,10086,3179879
R30H70T0DnormalS14A1,30,70,LAH0,full,null,normal,11493,3176742
R30H70T0DnormalS2A1,30,70,LAH0,full,null,normal,13003,3175256
R30H70T0DnormalS9A1,30,70,LAH0,full,null,normal,13494,3194685
R30H70T0DnormalS0A1,30,70,LAH0,full,null,normal,16430,3200340
R30H70T0DnormalS19A1,30,70,LAH0,full,null,normal,18962,3173248
R30H70T0DnormalS17A1,30,70,LAH0,full,null,normal,19695,3180569
R30H70T0DnormalS16A1,30,70,LAH0,full,null,normal,20915,3199068
R30H70T0DnormalS3A1,30,70,LAH0,full,null,normal,23091,3201999
R30H70T0DnormalS7A1,30,70,LAH0,full,null,normal,27181,3190006
R30H70T0DnormalS10A1,30,70,LAH0,full,null,normal,27917,3195556
R30H70T0DnormalS12A1,30,70,LAH0,full,null,normal,39103,3213739
R30H70T0DnormalS1A1,30,70,LAH0,full,null,normal,42904,3190334
R30H70T0DnormalS11A1,30,70,LAH0,full,null,normal,46068,3203486
R30H70T0DnormalS13A1,30,70,LAH0,full,null,normal,51660,3178708
R30H70T0DnormalS5A1,30,70,LAH0,full,null,normal,53699,3218182
R30H70T0DnormalS15A1,30,70,LAH0,full,null,normal,54377,3205230
R30H70T0DnormalS18A1,30,70,LAH0,full,null,normal,61581,3205157
R30H70T0DnormalS8A0,30,70,MPGM,full,null,normal,2764,3189715
R30H70T0DnormalS6A0,30,70,MPGM,full,null,normal,5784,3176417
R30H70T0DnormalS4A0,30,70,MPGM,full,null,normal,10086,3179656
R30H70T0DnormalS14A0,30,70,MPGM,full,null,normal,11493,3179635
R30H70T0DnormalS2A0,30,70,MPGM,full,null,normal,13003,3175318
R30H70T0DnormalS9A0,30,70,MPGM,full,null,normal,13494,3194182
R30H70T0DnormalS0A0,30,70,MPGM,full,null,normal,16430,3200433
R30H70T0DnormalS19A0,30,70,MPGM,full,null,normal,18962,3174360
R30H70T0DnormalS17A0,30,70,MPGM,full,null,normal,19695,3181919
R30H70T0DnormalS16A0,30,70,MPGM,full,null,normal,20915,3199528
R30H70T0DnormalS3A0,30,70,MPGM,full,null,normal,23091,3201904
R30H70T0DnormalS7A0,30,70,MPGM,full,null,normal,27181,3190222
R30H70T0DnormalS10A0,30,70,MPGM,full,null,normal,27917,3195559
R30H70T0DnormalS12A0,30,70,MPGM,full,null,normal,39103,3212847
R30H70T0DnormalS1A0,30,70,MPGM,full,null,normal,42904,3190254
R30H70T0DnormalS11A0,30,70,MPGM,full,null,normal,46068,3202884
R30H70T0DnormalS13A0,30,70,MPGM,full,null,normal,51660,3190625
R30H70T0DnormalS5A0,30,70,MPGM,full,null,normal,53699,3217877
R30H70T0DnormalS15A0,30,70,MPGM,full,null,normal,54377,3205566
R30H70T0DnormalS18A0,30,70,MPGM,full,null,normal,61581,3205440
R30H80T0DnormalS8A1,30,80,LAH0,full,null,normal,2764,3662496
R30H80T0DnormalS6A1,30,80,LAH0,full,null,normal,5784,3642094
R30H80T0DnormalS4A1,30,80,LAH0,full,null,normal,10086,3666697
R30H80T0DnormalS14A1,30,80,LAH0,full,null,normal,11493,3645864
R30H80T0DnormalS2A1,30,80,LAH0,full,null,normal,13003,3643902
R30H80T0DnormalS9A1,30,80,LAH0,full,null,normal,13494,3645173
R30H80T0DnormalS0A1,30,80,LAH0,full,null,normal,16430,3643059
R30H80T0DnormalS19A1,30,80,LAH0,full,null,normal,18962,3659876
R30H80T0DnormalS17A1,30,80,LAH0,full,null,normal,19695,3652549
R30H80T0DnormalS16A1,30,80,LAH0,full,null,normal,20915,3674094
R30H80T0DnormalS3A1,30,80,LAH0,full,null,normal,23091,3645750
R30H80T0DnormalS7A1,30,80,LAH0,full,null,normal,27181,3636195
R30H80T0DnormalS10A1,30,80,LAH0,full,null,normal,27917,3634213
R30H80T0DnormalS12A1,30,80,LAH0,full,null,normal,39103,3647071
R30H80T0DnormalS1A1,30,80,LAH0,full,null,normal,42904,3635250
R30H80T0DnormalS11A1,30,80,LAH0,full,null,normal,46068,3674491
R30H80T0DnormalS13A1,30,80,LAH0,full,null,normal,51660,3651349
R30H80T0DnormalS5A1,30,80,LAH0,full,null,normal,53699,3672646
R30H80T0DnormalS15A1,30,80,LAH0,full,null,normal,54377,3639365
R30H80T0DnormalS18A1,30,80,LAH0,full,null,normal,61581,3661700
R30H80T0DnormalS8A0,30,80,MPGM,full,null,normal,2764,3661377
R30H80T0DnormalS6A0,30,80,MPGM,full,null,normal,5784,3641303
R30H80T0DnormalS4A0,30,80,MPGM,full,null,normal,10086,3666144
R30H80T0DnormalS14A0,30,80,MPGM,full,null,normal,11493,3645506
R30H80T0DnormalS2A0,30,80,MPGM,full,null,normal,13003,3643973
R30H80T0DnormalS9A0,30,80,MPGM,full,null,normal,13494,3648852
R30H80T0DnormalS0A0,30,80,MPGM,full,null,normal,16430,3643046
R30H80T0DnormalS19A0,30,80,MPGM,full,null,normal,18962,3659644
R30H80T0DnormalS17A0,30,80,MPGM,full,null,normal,19695,3652511
