File Name, Number of Robots, Number of Rounds, Algorithm, Graph Type, Link Density, Distribution, Seed, Final Cumulative Signal Strength
R30H50T5DnormalS4A0,30,50,LAH0,random,1.5,normal,33626,374309.0
R30H50T6DnormalS4A0,30,50,LAH0,random,2.0,normal,33626,374309.0
R30H50T7DnormalS4A0,30,50,LAH0,random,3.0,normal,33626,502525.0
R30H50T8DnormalS4A0,30,50,LAH0,random,6.0,normal,33626,977182.0
R30H50T1DnormalS5A0,30,50,LAH0,random,0.5,normal,34445,311442.0
R30H50T2DnormalS5A0,30,50,LAH0,random,0.8,normal,34445,311442.0
R30H50T3DnormalS5A0,30,50,LAH0,random,1.0,normal,34445,311442.0
R30H50T4DnormalS5A0,30,50,LAH0,random,1.2,normal,34445,311442.0
R30H50T5DnormalS5A0,30,50,LAH0,random,1.5,normal,34445,311442.0
R30H50T6DnormalS5A0,30,50,LAH0,random,2.0,normal,34445,348671.0
R30H50T7DnormalS5A0,30,50,LAH0,random,3.0,normal,34445,498147.0
R30H50T8DnormalS5A0,30,50,LAH0,random,6.0,normal,34445,973431.0
R30H50T2DnormalS0A0,30,50,LAH0,random,0.8,normal,36223,272102.0
R30H50T1DnormalS0A0,30,50,LAH0,random,0.5,normal,36223,272102.0
R30H50T3DnormalS0A0,30,50,LAH0,random,1.0,normal,36223,272102.0
R30H50T4DnormalS0A0,30,50,LAH0,random,1.2,normal,36223,272102.0
R30H50T5DnormalS0A0,30,50,LAH0,random,1.5,normal,36223,272102.0
R30H50T6DnormalS0A0,30,50,LAH0,random,2.0,normal,36223,339797.0
R30H50T7DnormalS0A0,30,50,LAH0,random,3.0,normal,36223,506085.0
R30H50T8DnormalS0A0,30,50,LAH0,random,6.0,normal,36223,969224.0
R30H50T1DnormalS8A0,30,50,LAH0,random,0.5,normal,37611,385168.0
R30H50T2DnormalS8A0,30,50,LAH0,random,0.8,normal,37611,385168.0
R30H50T3DnormalS8A0,30,50,LAH0,random,1.0,normal,37611,385168.0
R30H50T4DnormalS8A0,30,50,LAH0,random,1.2,normal,37611,385168.0
R30H50T5DnormalS8A0,30,50,LAH0,random,1.5,normal,37611,385168.0
R30H50T6DnormalS8A0,30,50,LAH0,random,2.0,normal,37611,385168.0
R30H50T7DnormalS8A0,30,50,LAH0,random,3.0,normal,37611,508363.0
R30H50T8DnormalS8A0,30,50,LAH0,random,6.0,normal,37611,968037.0
R30H50T2DnormalS9A0,30,50,LAH0,random,0.8,normal,59237,212957.0
R30H50T1DnormalS9A0,30,50,LAH0,random,0.5,normal,59237,212957.0
R30H50T3DnormalS9A0,30,50,LAH0,random,1.0,normal,59237,212957.0
R30H50T4DnormalS9A0,30,50,LAH0,random,1.2,normal,59237,212957.0
R30H50T5DnormalS9A0,30,50,LAH0,random,1.5,normal,59237,264764.0
R30H50T6DnormalS9A0,30,50,LAH0,random,2.0,normal,59237,340099.0
R30H50T7DnormalS9A0,30,50,LAH0,random,3.0,normal,59237,502156.0
R30H50T8DnormalS9A0,30,50,LAH0,random,6.0,normal,59237,975375.0
R30H60T0DnormalS7A0,30,60,LAH0,chain,null,normal,5312,207696.0
R30H60T0DnormalS2A0,30,60,LAH0,chain,null,normal,5680,214483.0
R30H60T0DnormalS6A0,30,60,LAH0,chain,null,normal,6325,208486.0
R30H60T0DnormalS3A0,30,60,LAH0,chain,null,normal,28060,208948.0
R30H60T0DnormalS1A0,30,60,LAH0,chain,null,normal,30125,211836.0
R30H60T0DnormalS4A0,30,60,LAH0,chain,null,normal,33626,209888.0
R30H60T0DnormalS5A0,30,60,LAH0,chain,null,normal,34445,210459.0
R30H60T0DnormalS0A0,30,60,LAH0,chain,null,normal,36223,203648.0
R30H60T0DnormalS8A0,30,60,LAH0,chain,null,normal,37611,210899.0
R30H60T0DnormalS9A0,30,60,LAH0,chain,null,normal,59237,215686.0
R30H60T9DnormalS7A0,30,60,LAH0,full,null,normal,5312,2740007.0
R30H60T9DnormalS2A0,30,60,LAH0,full,null,normal,5680,2733733.0
R30H60T9DnormalS6A0,30,60,LAH0,full,null,normal,6325,2722051.0
R30H60T9DnormalS3A0,30,60,LAH0,full,null,normal,28060,2730259.0
R30H60T9DnormalS1A0,30,60,LAH0,full,null,normal,30125,2737764.0
R30H60T9DnormalS4A0,30,60,LAH0,full,null,normal,33626,2719224.0
R30H60T9DnormalS5A0,30,60,LAH0,full,null,normal,34445,2715663.0
R30H60T9DnormalS0A0,30,60,LAH0,full,null,normal,36223,2724842.0
R30H60T9DnormalS8A0,30,60,LAH0,full,null,normal,37611,2742329.0
R30H60T9DnormalS9A0,30,60,LAH0,full,null,normal,59237,2739400.0
R30H60T1DnormalS7A0,30,60,LAH0,random,0.5,normal,5312,271286.0
R30H60T2DnormalS7A0,30,60,LAH0,random,0.8,normal,5312,271286.0
R30H60T3DnormalS7A0,30,60,LAH0,random,1.0,normal,5312,271286.0
R30H60T4DnormalS7A0,30,60,LAH0,random,1.2,normal,5312,271286.0
R30H60T5DnormalS7A0,30,60,LAH0,random,1.5,normal,5312,314699.0
R30H60T6DnormalS7A0,30,60,LAH0,random,2.0,normal,5312,421134.0
R30H60T7DnormalS7A0,30,60,LAH0,random,3.0,normal,5312,601665.0
R30H60T8DnormalS7A0,30,60,LAH0,random,6.0,normal,5312,1169333.0
R30H60T1DnormalS2A0,30,60,LAH0,random,0.5,normal,5680,384994.0
R30H60T2DnormalS2A0,30,60,LAH0,random,0.8,normal,5680,384994.0
R30H60T3DnormalS2A0,30,60,LAH0,random,1.0,normal,5680,384994.0
R30H60T4DnormalS2A0,30,60,LAH0,random,1.2,normal,5680,384994.0
R30H60T5DnormalS2A0,30,60,LAH0,random,1.5,normal,5680,384994.0
R30H60T6DnormalS2A0,30,60,LAH0,random,2.0,normal,5680,413964.0
R30H60T7DnormalS2A0,30,60,LAH0,random,3.0,normal,5680,599293.0
R30H60T8DnormalS2A0,30,60,LAH0,random,6.0,normal,5680,1173717.0
R30H60T1DnormalS6A0,30,60,LAH0,random,0.5,normal,6325,305237.0
R30H60T2DnormalS6A0,30,60,LAH0,random,0.8,normal,6325,305237.0
R30H60T3DnormalS6A0,30,60,LAH0,random,1.0,normal,6325,305237.0
R30H60T4DnormalS6A0,30,60,LAH0,random,1.2,normal,6325,305237.0
R30H60T5DnormalS6A0,30,60,LAH0,random,1.5,normal,6325,311687.0
R30H60T6DnormalS6A0,30,60,LAH0,random,2.0,normal,6325,399672.0
R30H60T7DnormalS6A0,30,60,LAH0,random,3.0,normal,6325,603031.0
R30H60T8DnormalS6A0,30,60,LAH0,random,6.0,normal,6325,1171238.0
R30H60T5DnormalS3A0,30,60,LAH0,random,1.5,normal,28060,412700.0
R30H60T1DnormalS3A0,30,60,LAH0,random,0.5,normal,28060,412700.0
R30H60T2DnormalS3A0,30,60,LAH0,random,0.8,normal,28060,412700.0
R30H60T3DnormalS3A0,30,60,LAH0,random,1.0,normal,28060,412700.0
R30H60T4DnormalS3A0,30,60,LAH0,random,1.2,normal,28060,412700.0
R30H60T6DnormalS3A0,30,60,LAH0,random,2.0,normal,28060,412700.0
R30H60T7DnormalS3A0,30,60,LAH0,random,3.0,normal,28060,600875.0
R30H60T8DnormalS3A0,30,60,LAH0,random,6.0,normal,28060,1171083.0
R30H60T6DnormalS1A0,30,60,LAH0,random,2.0,normal,30125,655307.0
R30H60T1DnormalS1A0,30,60,LAH0,random,0.5,normal,30125,655307.0
R30H60T2DnormalS1A0,30,60,LAH0,random,0.8,normal,30125,655307.0
R30H60T3DnormalS1A0,30,60,LAH0,random,1.0,normal,30125,655307.0
R30H60T4DnormalS1A0,30,60,LAH0,random,1.2,normal,30125,655307.0
R30H60T5DnormalS1A0,30,60,LAH0,random,1.5,normal,30125,655307.0
R30H60T7DnormalS1A0,30,60,LAH0,random,3.0,normal,30125,655307.0
R30H60T8DnormalS1A0,30,60,LAH0,random,6.0,normal,30125,1160602.0
R30H60T6DnormalS4A0,30,60,LAH0,random,2.0,normal,33626,441664.0
R30H60T1DnormalS4A0,30,60,LAH0,random,0.5,normal,33626,441664.0
R30H60T2DnormalS4A0,30,60,LAH0,random,0.8,normal,33626,441664.0
R30H60T3DnormalS4A0,30,60,LAH0,random,1.0,normal,33626,441664.0
R30H60T4DnormalS4A0,30,60,LAH0,random,1.2,normal,33626,441664.0
R30H60T5DnormalS4A0,30,60,LAH0,random,1.5,normal,33626,441664.0
R30H60T7DnormalS4A0,30,60,LAH0,random,3.0,normal,33626,607479.0
R30H60T8DnormalS4A0,30,60,LAH0,random,6.0,normal,33626,1168143.0
R30H60T1DnormalS5A0,30,60,LAH0,random,0.5,normal,34445,371106.0
R30H60T2DnormalS5A0,30,60,LAH0,random,0.8,normal,34445,371106.0
R30H60T3DnormalS5A0,30,60,LAH0,random,1.0,normal,34445,371106.0
R30H60T4DnormalS5A0,30,60,LAH0,random,1.2,normal,34445,371106.0
R30H60T5DnormalS5A0,30,60,LAH0,random,1.5,normal,34445,371106.0
R30H60T6DnormalS5A0,30,60,LAH0,random,2.0,normal,34445,405771.0
R30H60T7DnormalS5A0,30,60,LAH0,random,3.0,normal,34445,604974.0
R30H60T8DnormalS5A0,30,60,LAH0,random,6.0,normal,34445,1177272.0
R30H60T1DnormalS0A0,30,60,LAH0,random,0.5,normal,36223,314032.0
R30H60T2DnormalS0A0,30,60,LAH0,random,0.8,normal,36223,314032.0
R30H60T3DnormalS0A0,30,60,LAH0,random,1.0,normal,36223,314032.0
R30H60T4DnormalS0A0,30,60,LAH0,random,1.2,normal,36223,314032.0
R30H60T5DnormalS0A0,30,60,LAH0,random,1.5,normal,36223,314032.0
R30H60T6DnormalS0A0,30,60,LAH0,random,2.0,normal,36223,412085.0
R30H60T7DnormalS0A0,30,60,LAH0,random,3.0,normal,36223,600876.0
R30H60T8DnormalS0A0,30,60,LAH0,random,6.0,normal,36223,1182286.0
R30H60T1DnormalS8A0,30,60,LAH0,random,0.5,normal,37611,454059.0
R30H60T2DnormalS8A0,30,60,LAH0,random,0.8,normal,37611,454059.0
R30H60T3DnormalS8A0,30,60,LAH0,random,1.0,normal,37611,454059.0
R30H60T4DnormalS8A0,30,60,LAH0,random,1.2,normal,37611,454059.0
R30H60T5DnormalS8A0,30,60,LAH0,random,1.5,normal,37611,454059.0
R30H60T6DnormalS8A0,30,60,LAH0,random,2.0,normal,37611,454059.0
R30H60T7DnormalS8A0,30,60,LAH0,random,3.0,normal,37611,609875.0
R30H60T8DnormalS8A0,30,60,LAH0,random,6.0,normal,37611,1165783.0
R30H60T1DnormalS9A0,30,60,LAH0,random,0.5,normal,59237,252320.0
R30H60T2DnormalS9A0,30,60,LAH0,random,0.8,normal,59237,252320.0
R30H60T3DnormalS9A0,30,60,LAH0,random,1.0,normal,59237,252320.0
R30H60T4DnormalS9A0,30,60,LAH0,random,1.2,normal,59237,252320.0
R30H60T5DnormalS9A0,30,60,LAH0,random,1.5,normal,59237,311529.0
R30H60T6DnormalS9A0,30,60,LAH0,random,2.0,normal,59237,407574.0
R30H60T7DnormalS9A0,30,60,LAH0,random,3.0,normal,59237,607606.0
R30H60T8DnormalS9A0,30,60,LAH0,random,6.0,normal,59237,1150750.0
R30H70T0DnormalS7A0,30,70,LAH0,chain,null,normal,5312,250681.0
R30H70T0DnormalS2A0,30,70,LAH0,chain,null,normal,5680,248763.0
R30H70T0DnormalS6A0,30,70,LAH0,chain,null,normal,6325,247979.0
R30H70T0DnormalS3A0,30,70,LAH0,chain,null,normal,28060,240938.0
R30H70T0DnormalS1A0,30,70,LAH0,chain,null,normal,30125,246381.0
R30H70T0DnormalS4A0,30,70,LAH0,chain,null,normal,33626,248905.0
R30H70T0DnormalS5A0,30,70,LAH0,chain,null,normal,34445,254705.0
R30H70T0DnormalS0A0,30,70,LAH0,chain,null,normal,36223,243539.0
R30H70T0DnormalS8A0,30,70,LAH0,chain,null,normal,37611,255475.0
R30H70T0DnormalS9A0,30,70,LAH0,chain,null,normal,59237,248058.0
R30H70T9DnormalS7A0,30,70,LAH0,full,null,normal,5312,3186809.0
R30H70T9DnormalS2A0,30,70,LAH0,full,null,normal,5680,3223696.0
R30H70T9DnormalS6A0,30,70,LAH0,full,null,normal,6325,3192989.0
R30H70T9DnormalS3A0,30,70,LAH0,full,null,normal,28060,3185567.0
R30H70T9DnormalS1A0,30,70,LAH0,full,null,normal,30125,3198487.0
R30H70T9DnormalS4A0,30,70,LAH0,full,null,normal,33626,3213356.0
R30H70T9DnormalS5A0,30,70,LAH0,full,null,normal,34445,3205774.0
R30H70T9DnormalS0A0,30,70,LAH0,full,null,normal,36223,3177623.0
R30H70T9DnormalS8A0,30,70,LAH0,full,null,normal,37611,3199090.0
R30H70T9DnormalS9A0,30,70,LAH0,full,null,normal,59237,3190816.0
R30H70T2DnormalS7A0,30,70,LAH0,random,0.8,normal,5312,318764.0
R30H70T4DnormalS7A0,30,70,LAH0,random,1.2,normal,5312,318764.0
R30H70T1DnormalS7A0,30,70,LAH0,random,0.5,normal,5312,318764.0
R30H70T3DnormalS7A0,30,70,LAH0,random,1.0,normal,5312,318764.0
R30H70T5DnormalS7A0,30,70,LAH0,random,1.5,normal,5312,374494.0
R30H70T6DnormalS7A0,30,70,LAH0,random,2.0,normal,5312,472551.0
R30H70T7DnormalS7A0,30,70,LAH0,random,3.0,normal,5312,702611.0
R30H70T8DnormalS7A0,30,70,LAH0,random,6.0,normal,5312,1360956.0
R30H70T4DnormalS2A0,30,70,LAH0,random,1.2,normal,5680,458744.0
R30H70T5DnormalS2A0,30,70,LAH0,random,1.5,normal,5680,458744.0
R30H70T1DnormalS2A0,30,70,LAH0,random,0.5,normal,5680,458744.0
R30H70T3DnormalS2A0,30,70,LAH0,random,1.0,normal,5680,458744.0
R30H70T2DnormalS2A0,30,70,LAH0,random,0.8,normal,5680,458744.0
R30H70T6DnormalS2A0,30,70,LAH0,random,2.0,normal,5680,474387.0
R30H70T7DnormalS2A0,30,70,LAH0,random,3.0,normal,5680,708097.0
R30H70T8DnormalS2A0,30,70,LAH0,random,6.0,normal,5680,1360981.0
R30H70T3DnormalS6A0,30,70,LAH0,random,1.0,normal,6325,356719.0
R30H70T2DnormalS6A0,30,70,LAH0,random,0.8,normal,6325,356719.0
R30H70T4DnormalS6A0,30,70,LAH0,random,1.2,normal,6325,356719.0
R30H70T1DnormalS6A0,30,70,LAH0,random,0.5,normal,6325,356719.0
R30H70T5DnormalS6A0,30,70,LAH0,random,1.5,normal,6325,370462.0
R30H70T6DnormalS6A0,30,70,LAH0,random,2.0,normal,6325,485538.0
R30H70T7DnormalS6A0,30,70,LAH0,random,3.0,normal,6325,706325.0
R30H70T8DnormalS6A0,30,70,LAH0,random,6.0,normal,6325,1357171.0
R30H70T2DnormalS3A0,30,70,LAH0,random,0.8,normal,28060,486010.0
R30H70T6DnormalS3A0,30,70,LAH0,random,2.0,normal,28060,486010.0
R30H70T5DnormalS3A0,30,70,LAH0,random,1.5,normal,28060,486010.0
R30H70T4DnormalS3A0,30,70,LAH0,random,1.2,normal,28060,486010.0
R30H70T1DnormalS3A0,30,70,LAH0,random,0.5,normal,28060,486010.0
R30H70T3DnormalS3A0,30,70,LAH0,random,1.0,normal,28060,486010.0
R30H70T7DnormalS3A0,30,70,LAH0,random,3.0,normal,28060,706991.0
R30H70T8DnormalS3A0,30,70,LAH0,random,6.0,normal,28060,1370089.0
R30H70T7DnormalS1A0,30,70,LAH0,random,3.0,normal,30125,763547.0
R30H70T4DnormalS1A0,30,70,LAH0,random,1.2,normal,30125,763547.0
R30H70T6DnormalS1A0,30,70,LAH0,random,2.0,normal,30125,763547.0
R30H70T5DnormalS1A0,30,70,LAH0,random,1.5,normal,30125,763547.0
R30H70T1DnormalS1A0,30,70,LAH0,random,0.5,normal,30125,763547.0
R30H70T3DnormalS1A0,30,70,LAH0,random,1.0,normal,30125,763547.0
R30H70T2DnormalS1A0,30,70,LAH0,random,0.8,normal,30125,763547.0
R30H70T8DnormalS1A0,30,70,LAH0,random,6.0,normal,30125,1362135.0
R30H70T6DnormalS4A0,30,70,LAH0,random,2.0,normal,33626,529932.0
R30H70T3DnormalS4A0,30,70,LAH0,random,1.0,normal,33626,529932.0
R30H70T2DnormalS4A0,30,70,LAH0,random,0.8,normal,33626,529932.0
R30H70T4DnormalS4A0,30,70,LAH0,random,1.2,normal,33626,529932.0
R30H70T1DnormalS4A0,30,70,LAH0,random,0.5,normal,33626,529932.0
R30H70T5DnormalS4A0,30,70,LAH0,random,1.5,normal,33626,529932.0
R30H70T7DnormalS4A0,30,70,LAH0,random,3.0,normal,33626,706157.0
R30H70T8DnormalS4A0,30,70,LAH0,random,6.0,normal,33626,1378518.0
R30H70T5DnormalS5A0,30,70,LAH0,random,1.5,normal,34445,432815.0
R30H70T2DnormalS5A0,30,70,LAH0,random,0.8,normal,34445,432815.0
R30H70T4DnormalS5A0,30,70,LAH0,random,1.2,normal,34445,432815.0
R30H70T1DnormalS5A0,30,70,LAH0,random,0.5,normal,34445,432815.0
R30H70T3DnormalS5A0,30,70,LAH0,random,1.0,normal,34445,432815.0
R30H70T6DnormalS5A0,30,70,LAH0,random,2.0,normal,34445,471627.0
R30H70T7DnormalS5A0,30,70,LAH0,random,3.0,normal,34445,702603.0
R30H70T8DnormalS5A0,30,70,LAH0,random,6.0,normal,34445,1361929.0
R30H70T4DnormalS0A0,30,70,LAH0,random,1.2,normal,36223,377932.0
R30H70T1DnormalS0A0,30,70,LAH0,random,0.5,normal,36223,377932.0
R30H70T5DnormalS0A0,30,70,LAH0,random,1.5,normal,36223,377932.0
R30H70T3DnormalS0A0,30,70,LAH0,random,1.0,normal,36223,377932.0
R30H70T2DnormalS0A0,30,70,LAH0,random,0.8,normal,36223,377932.0
R30H70T6DnormalS0A0,30,70,LAH0,random,2.0,normal,36223,490421.0
R30H70T7DnormalS0A0,30,70,LAH0,random,3.0,normal,36223,703382.0
R30H70T8DnormalS0A0,30,70,LAH0,random,6.0,normal,36223,1370074.0
R30H70T5DnormalS8A0,30,70,LAH0,random,1.5,normal,37611,539520.0
R30H70T6DnormalS8A0,30,70,LAH0,random,2.0,normal,37611,539520.0
R30H70T2DnormalS8A0,30,70,LAH0,random,0.8,normal,37611,539520.0
R30H70T4DnormalS8A0,30,70,LAH0,random,1.2,normal,37611,539520.0
R30H70T1DnormalS8A0,30,70,LAH0,random,0.5,normal,37611,539520.0
R30H70T3DnormalS8A0,30,70,LAH0,random,1.0,normal,37611,539520.0
R30H70T7DnormalS8A0,30,70,LAH0,random,3.0,normal,37611,707961.0
R30H70T8DnormalS8A0,30,70,LAH0,random,6.0,normal,37611,1355717.0
R30H70T2DnormalS9A0,30,70,LAH0,random,0.8,normal,59237,300259.0
R30H70T4DnormalS9A0,30,70,LAH0,random,1.2,normal,59237,300259.0
R30H70T1DnormalS9A0,30,70,LAH0,random,0.5,normal,59237,300259.0
R30H70T3DnormalS9A0,30,70,LAH0,random,1.0,normal,59237,300259.0
R30H70T5DnormalS9A0,30,70,LAH0,random,1.5,normal,59237,367558.0
R30H70T6DnormalS9A0,30,70,LAH0,random,2.0,normal,59237,476442.0
R30H70T7DnormalS9A0,30,70,LAH0,random,3.0,normal,59237,708427.0
R30H70T8DnormalS9A0,30,70,LAH0,random,6.0,normal,59237,1356898.0
R30H80T0DnormalS7A0,30,80,LAH0,chain,null,normal,5312,284999.0
R30H80T0DnormalS2A0,30,80,LAH0,chain,null,normal,5680,277271.0
R30H80T0DnormalS6A0,30,80,LAH0,chain,null,normal,6325,278082.0
R30H80T0DnormalS3A0,30,80,LAH0,chain,null,normal,28060,287885.0
R30H80T0DnormalS1A0,30,80,LAH0,chain,null,normal,30125,287870.0
R30H80T0DnormalS4A0,30,80,LAH0,chain,null,normal,33626,281893.0
R30H80T0DnormalS5A0,30,80,LAH0,chain,null,normal,34445,286705.0
R30H80T0DnormalS0A0,30,80,LAH0,chain,null,normal,36223,284203.0
R30H80T0DnormalS8A0,30,80,LAH0,chain,null,normal,37611,280855.0
R30H80T0DnormalS9A0,30,80,LAH0,chain,null,normal,59237,284948.0
R30H80T9DnormalS7A0,30,80,LAH0,full,null,normal,5312,3631514.0
R30H80T9DnormalS2A0,30,80,LAH0,full,null,normal,5680,3643620.0
R30H80T9DnormalS6A0,30,80,LAH0,full,null,normal,6325,3641511.0
R30H80T9DnormalS3A0,30,80,LAH0,full,null,normal,28060,3669043.0
R30H80T9DnormalS1A0,30,80,LAH0,full,null,normal,30125,3655137.0
R30H80T9DnormalS4A0,30,80,LAH0,full,null,normal,33626,3628036.0
R30H80T9DnormalS5A0,30,80,LAH0,full,null,normal,34445,3649227.0
R30H80T9DnormalS0A0,30,80,LAH0,full,null,normal,36223,3648241.0
R30H80T9DnormalS8A0,30,80,LAH0,full,null,normal,37611,3644043.0
R30H80T9DnormalS9A0,30,80,LAH0,full,null,normal,59237,3677551.0
R30H80T1DnormalS7A0,30,80,LAH0,random,0.5,normal,5312,362305.0
R30H80T2DnormalS7A0,30,80,LAH0,random,0.8,normal,5312,362305.0
R30H80T3DnormalS7A0,30,80,LAH0,random,1.0,normal,5312,362305.0
R30H80T4DnormalS7A0,30,80,LAH0,random,1.2,normal,5312,362305.0
R30H80T5DnormalS7A0,30,80,LAH0,random,1.5,normal,5312,427598.0
R30H80T6DnormalS7A0,30,80,LAH0,random,2.0,normal,5312,551615.0
R30H80T7DnormalS7A0,30,80,LAH0,random,3.0,normal,5312,799985.0
R30H80T8DnormalS7A0,30,80,LAH0,random,6.0,normal,5312,1561215.0
R30H80T1DnormalS2A0,30,80,LAH0,random,0.5,normal,5680,513197.0
R30H80T2DnormalS2A0,30,80,LAH0,random,0.8,normal,5680,513197.0
R30H80T3DnormalS2A0,30,80,LAH0,random,1.0,normal,5680,513197.0
R30H80T4DnormalS2A0,30,80,LAH0,random,1.2,normal,5680,513197.0
R30H80T5DnormalS2A0,30,80,LAH0,random,1.5,normal,5680,513197.0
R30H80T6DnormalS2A0,30,80,LAH0,random,2.0,normal,5680,539957.0
R30H80T7DnormalS2A0,30,80,LAH0,random,3.0,normal,5680,803726.0
R30H80T8DnormalS2A0,30,80,LAH0,random,6.0,normal,5680,1569404.0
R30H80T4DnormalS6A0,30,80,LAH0,random,1.2,normal,6325,417229.0
R30H80T1DnormalS6A0,30,80,LAH0,random,0.5,normal,6325,417229.0
R30H80T2DnormalS6A0,30,80,LAH0,random,0.8,normal,6325,417229.0
R30H80T3DnormalS6A0,30,80,LAH0,random,1.0,normal,6325,417229.0
R30H80T5DnormalS6A0,30,80,LAH0,random,1.5,normal,6325,434047.0
R30H80T6DnormalS6A0,30,80,LAH0,random,2.0,normal,6325,550603.0
R30H80T7DnormalS6A0,30,80,LAH0,random,3.0,normal,6325,808376.0
R30H80T8DnormalS6A0,30,80,LAH0,random,6.0,normal,6325,1581816.0
R30H80T1DnormalS3A0,30,80,LAH0,random,0.5,normal,28060,565238.0
R30H80T2DnormalS3A0,30,80,LAH0,random,0.8,normal,28060,565238.0
R30H80T3DnormalS3A0,30,80,LAH0,random,1.0,normal,28060,565238.0
R30H80T4DnormalS3A0,30,80,LAH0,random,1.2,normal,28060,565238.0
R30H80T5DnormalS3A0,30,80,LAH0,random,1.5,normal,28060,565238.0
R30H80T6DnormalS3A0,30,80,LAH0,random,2.0,normal,28060,565238.0
R30H80T7DnormalS3A0,30,80,LAH0,random,3.0,normal,28060,814306.0
R30H80T8DnormalS3A0,30,80,LAH0,random,6.0,normal,28060,1565021.0
R30H80T1DnormalS1A0,30,80,LAH0,random,0.5,normal,30125,876610.0
R30H80T2DnormalS1A0,30,80,LAH0,random,0.8,normal,30125,876610.0
R30H80T3DnormalS1A0,30,80,LAH0,random,1.0,normal,30125,876610.0
R30H80T4DnormalS1A0,30,80,LAH0,random,1.2,normal,30125,876610.0
R30H80T5DnormalS1A0,30,80,LAH0,random,1.5,normal,30125,876610.0
R30H80T6DnormalS1A0,30,80,LAH0,random,2.0,normal,30125,876610.0
R30H80T7DnormalS1A0,30,80,LAH0,random,3.0,normal,30125,876610.0
R30H80T8DnormalS1A0,30,80,LAH0,random,6.0,normal,30125,1560804.0
R30H80T4DnormalS4A0,30,80,LAH0,random,1.2,normal,33626,608640.0
R30H80T1DnormalS4A0,30,80,LAH0,random,0.5,normal,33626,608640.0
R30H80T2DnormalS4A0,30,80,LAH0,random,0.8,normal,33626,608640.0
R30H80T3DnormalS4A0,30,80,LAH0,random,1.0,normal,33626,608640.0
R30H80T5DnormalS4A0,30,80,LAH0,random,1.5,normal,33626,608640.0
R30H80T6DnormalS4A0,30,80,LAH0,random,2.0,normal,33626,608640.0
R30H80T7DnormalS4A0,30,80,LAH0,random,3.0,normal,33626,801192.0
R30H80T8DnormalS4A0,30,80,LAH0,random,6.0,normal,33626,1560593.0
R30H80T5DnormalS5A0,30,80,LAH0,random,1.5,normal,34445,499243.0
R30H80T1DnormalS5A0,30,80,LAH0,random,0.5,normal,34445,499243.0
R30H80T2DnormalS5A0,30,80,LAH0,random,0.8,normal,34445,499243.0
R30H80T3DnormalS5A0,30,80,LAH0,random,1.0,normal,34445,499243.0
R30H80T4DnormalS5A0,30,80,LAH0,random,1.2,normal,34445,499243.0
R30H80T6DnormalS5A0,30,80,LAH0,random,2.0,normal,34445,556847.0
R30H80T7DnormalS5A0,30,80,LAH0,random,3.0,normal,34445,809522.0
R30H80T8DnormalS5A0,30,80,LAH0,random,6.0,normal,34445,1563697.0
R30H80T1DnormalS0A0,30,80,LAH0,random,0.5,normal,36223,426435.0
R30H80T2DnormalS0A0,30,80,LAH0,random,0.8,normal,36223,426435.0
R30H80T3DnormalS0A0,30,80,LAH0,random,1.0,normal,36223,426435.0
R30H80T4DnormalS0A0,30,80,LAH0,random,1.2,normal,36223,426435.0
R30H80T5DnormalS0A0,30,80,LAH0,random,1.5,normal,36223,426435.0
R30H80T6DnormalS0A0,30,80,LAH0,random,2.0,normal,36223,550797.0
R30H80T7DnormalS0A0,30,80,LAH0,random,3.0,normal,36223,795725.0
R30H80T8DnormalS0A0,30,80,LAH0,random,6.0,normal,36223,1562436.0
R30H80T6DnormalS8A0,30,80,LAH0,random,2.0,normal,37611,624335.0
R30H80T1DnormalS8A0,30,80,LAH0,random,0.5,normal,37611,624335.0
R30H80T2DnormalS8A0,30,80,LAH0,random,0.8,normal,37611,624335.0
R30H80T3DnormalS8A0,30,80,LAH0,random,1.0,normal,37611,624335.0
R30H80T4DnormalS8A0,30,80,LAH0,random,1.2,normal,37611,624335.0
R30H80T5DnormalS8A0,30,80,LAH0,random,1.5,normal,37611,624335.0
R30H80T7DnormalS8A0,30,80,LAH0,random,3.0,normal,37611,806032.0
R30H80T8DnormalS8A0,30,80,LAH0,random,6.0,normal,37611,1560638.0
R30H80T3DnormalS9A0,30,80,LAH0,random,1.0,normal,59237,352299.0
R30H80T1DnormalS9A0,30,80,LAH0,random,0.5,normal,59237,352299.0
R30H80T2DnormalS9A0,30,80,LAH0,random,0.8,normal,59237,352299.0
R30H80T4DnormalS9A0,30,80,LAH0,random,1.2,normal,59237,352299.0
R30H80T5DnormalS9A0,30,80,LAH0,random,1.5,normal,59237,426936.0
R30H80T6DnormalS9A0,30,80,LAH0,random,2.0,normal,59237,559101.0
R30H80T7DnormalS9A0,30,80,LAH0,random,3.0,normal,59237,808499.0
R30H80T8DnormalS9A0,30,80,LAH0,random,6.0,normal,59237,1553513.0
R30H90T0DnormalS7A0,30,90,LAH0,chain,null,normal,5312,316176.0
R30H90T0DnormalS2A0,30,90,LAH0,chain,null,normal,5680,314453.0
R30H90T0DnormalS6A0,30,90,LAH0,chain,null,normal,6325,318956.0
R30H90T0DnormalS3A0,30,90,LAH0,chain,null,normal,28060,319784.0
