File Name, Number of Robots, Number of Rounds, Algorithm, Graph Type, Link Density, Distribution, Seed, Final Cumulative Signal Strength
R30H80T4DnormalS6A0,30,80,MPGM,random,1.2,normal,6325,354115.0
R30H80T2DnormalS6A0,30,80,MPGM,random,0.8,normal,6325,354115.0
R30H80T5DnormalS6A0,30,80,MPGM,random,1.5,normal,6325,364825.0
R30H80T6DnormalS6A0,30,80,MPGM,random,2.0,normal,6325,501195.0
R30H80T7DnormalS6A0,30,80,MPGM,random,3.0,normal,6325,731302.0
R30H80T8DnormalS6A0,30,80,MPGM,random,6.0,normal,6325,1464457.0
R30H80T6DnormalS3A0,30,80,MPGM,random,2.0,normal,28060,511353.0
R30H80T3DnormalS3A0,30,80,MPGM,random,1.0,normal,28060,511353.0
R30H80T4DnormalS3A0,30,80,MPGM,random,1.2,normal,28060,511353.0
R30H80T2DnormalS3A0,30,80,MPGM,random,0.8,normal,28060,511353.0
R30H80T5DnormalS3A0,30,80,MPGM,random,1.5,normal,28060,511353.0
R30H80T1DnormalS3A0,30,80,MPGM,random,0.5,normal,28060,511353.0
R30H80T7DnormalS3A0,30,80,MPGM,random,3.0,normal,28060,732384.0
R30H80T8DnormalS3A0,30,80,MPGM,random,6.0,normal,28060,1442876.0
R30H80T1DnormalS1A0,30,80,MPGM,random,0.5,normal,30125,804179.0
R30H80T3DnormalS1A0,30,80,MPGM,random,1.0,normal,30125,804179.0
R30H80T7DnormalS1A0,30,80,MPGM,random,3.0,normal,30125,804179.0
R30H80T2DnormalS1A0,30,80,MPGM,random,0.8,normal,30125,804179.0
R30H80T4DnormalS1A0,30,80,MPGM,random,1.2,normal,30125,804179.0
R30H80T5DnormalS1A0,30,80,MPGM,random,1.5,normal,30125,804179.0
R30H80T6DnormalS1A0,30,80,MPGM,random,2.0,normal,30125,804179.0
R30H80T8DnormalS1A0,30,80,MPGM,random,6.0,normal,30125,1462903.0
R30H80T6DnormalS4A0,30,80,MPGM,random,2.0,normal,33626,561984.0
R30H80T4DnormalS4A0,30,80,MPGM,random,1.2,normal,33626,561984.0
R30H80T3DnormalS4A0,30,80,MPGM,random,1.0,normal,33626,561984.0
R30H80T2DnormalS4A0,30,80,MPGM,random,0.8,normal,33626,561984.0
R30H80T5DnormalS4A0,30,80,MPGM,random,1.5,normal,33626,561984.0
R30H80T1DnormalS4A0,30,80,MPGM,random,0.5,normal,33626,561984.0
R30H80T7DnormalS4A0,30,80,MPGM,random,3.0,normal,33626,739120.0
R30H80T8DnormalS4A0,30,80,MPGM,random,6.0,normal,33626,1481053.0
R30H80T3DnormalS5A0,30,80,MPGM,random,1.0,normal,34445,447974.0
R30H80T4DnormalS5A0,30,80,MPGM,random,1.2,normal,34445,447974.0
R30H80T2DnormalS5A0,30,80,MPGM,random,0.8,normal,34445,447974.0
R30H80T5DnormalS5A0,30,80,MPGM,random,1.5,normal,34445,447974.0
R30H80T1DnormalS5A0,30,80,MPGM,random,0.5,normal,34445,447974.0
R30H80T6DnormalS5A0,30,80,MPGM,random,2.0,normal,34445,500098.0
R30H80T7DnormalS5A0,30,80,MPGM,random,3.0,normal,34445,746065.0
R30H80T8DnormalS5A0,30,80,MPGM,random,6.0,normal,34445,1478161.0
R30H80T3DnormalS0A0,30,80,MPGM,random,1.0,normal,36223,371237.0
R30H80T2DnormalS0A0,30,80,MPGM,random,0.8,normal,36223,371237.0
R30H80T5DnormalS0A0,30,80,MPGM,random,1.5,normal,36223,371237.0
R30H80T4DnormalS0A0,30,80,MPGM,random,1.2,normal,36223,371237.0
R30H80T1DnormalS0A0,30,80,MPGM,random,0.5,normal,36223,371237.0
R30H80T6DnormalS0A0,30,80,MPGM,random,2.0,normal,36223,486524.0
R30H80T7DnormalS0A0,30,80,MPGM,random,3.0,normal,36223,731228.0
R30H80T8DnormalS0A0,30,80,MPGM,random,6.0,normal,36223,1471608.0
R30H80T6DnormalS8A0,30,80,MPGM,random,2.0,normal,37611,556455.0
R30H80T2DnormalS8A0,30,80,MPGM,random,0.8,normal,37611,556455.0
R30H80T1DnormalS8A0,30,80,MPGM,random,0.5,normal,37611,556455.0
R30H80T4DnormalS8A0,30,80,MPGM,random,1.2,normal,37611,556455.0
R30H80T3DnormalS8A0,30,80,MPGM,random,1.0,normal,37611,556455.0
R30H80T5DnormalS8A0,30,80,MPGM,random,1.5,normal,37611,556455.0
R30H80T7DnormalS8A0,30,80,MPGM,random,3.0,normal,37611,737524.0
R30H80T8DnormalS8A0,30,80,MPGM,random,6.0,normal,37611,1476420.0
R30H80T2DnormalS9A0,30,80,MPGM,random,0.8,normal,59237,308147.0
R30H80T1DnormalS9A0,30,80,MPGM,random,0.5,normal,59237,308147.0
R30H80T3DnormalS9A0,30,80,MPGM,random,1.0,normal,59237,308147.0
R30H80T4DnormalS9A0,30,80,MPGM,random,1.2,normal,59237,308147.0
R30H80T5DnormalS9A0,30,80,MPGM,random,1.5,normal,59237,381671.0
R30H80T6DnormalS9A0,30,80,MPGM,random,2.0,normal,59237,506829.0
R30H80T7DnormalS9A0,30,80,MPGM,random,3.0,normal,59237,709543.0
R30H80T8DnormalS9A0,30,80,MPGM,random,6.0,normal,59237,1441744.0
R30H90T0DnormalS7A0,30,90,MPGM,chain,null,normal,5312,306556.0
R30H90T0DnormalS2A0,30,90,MPGM,chain,null,normal,5680,304484.0
R30H90T0DnormalS6A0,30,90,MPGM,chain,null,normal,6325,307359.0
R30H90T0DnormalS3A0,30,90,MPGM,chain,null,normal,28060,304257.0
R30H90T0DnormalS1A0,30,90,MPGM,chain,null,normal,30125,301051.0
R30H90T0DnormalS4A0,30,90,MPGM,chain,null,normal,33626,308999.0
R30H90T0DnormalS5A0,30,90,MPGM,chain,null,normal,34445,305320.0
R30H90T0DnormalS0A0,30,90,MPGM,chain,null,normal,36223,302916.0
R30H90T0DnormalS8A0,30,90,MPGM,chain,null,normal,37611,302589.0
R30H90T0DnormalS9A0,30,90,MPGM,chain,null,normal,59237,299477.0
R30H90T9DnormalS7A0,30,90,MPGM,full,null,normal,5312,4096681.0
R30H90T9DnormalS2A0,30,90,MPGM,full,null,normal,5680,4124434.0
R30H90T9DnormalS6A0,30,90,MPGM,full,null,normal,6325,4119770.0
R30H90T9DnormalS3A0,30,90,MPGM,full,null,normal,28060,4110227.0
R30H90T9DnormalS1A0,30,90,MPGM,full,null,normal,30125,4137795.0
R30H90T9DnormalS4A0,30,90,MPGM,full,null,normal,33626,4116585.0
R30H90T9DnormalS5A0,30,90,MPGM,full,null,normal,34445,4137236.0
R30H90T9DnormalS0A0,30,90,MPGM,full,null,normal,36223,4112549.0
R30H90T9DnormalS8A0,30,90,MPGM,full,null,normal,37611,4131514.0
R30H90T9DnormalS9A0,30,90,MPGM,full,null,normal,59237,4118782.0
R30H90T1DnormalS7A0,30,90,MPGM,random,0.5,normal,5312,358220.0
R30H90T2DnormalS7A0,30,90,MPGM,random,0.8,normal,5312,358220.0
R30H90T3DnormalS7A0,30,90,MPGM,random,1.0,normal,5312,358220.0
R30H90T4DnormalS7A0,30,90,MPGM,random,1.2,normal,5312,358220.0
R30H90T5DnormalS7A0,30,90,MPGM,random,1.5,normal,5312,411148.0
R30H90T6DnormalS7A0,30,90,MPGM,random,2.0,normal,5312,569217.0
R30H90T7DnormalS7A0,30,90,MPGM,random,3.0,normal,5312,826706.0
R30H90T8DnormalS7A0,30,90,MPGM,random,6.0,normal,5312,1651126.0
R30H90T1DnormalS2A0,30,90,MPGM,random,0.5,normal,5680,532767.0
R30H90T2DnormalS2A0,30,90,MPGM,random,0.8,normal,5680,532767.0
R30H90T3DnormalS2A0,30,90,MPGM,random,1.0,normal,5680,532767.0
R30H90T4DnormalS2A0,30,90,MPGM,random,1.2,normal,5680,532767.0
R30H90T5DnormalS2A0,30,90,MPGM,random,1.5,normal,5680,532767.0
R30H90T6DnormalS2A0,30,90,MPGM,random,2.0,normal,5680,562759.0
R30H90T7DnormalS2A0,30,90,MPGM,random,3.0,normal,5680,851480.0
R30H90T8DnormalS2A0,30,90,MPGM,random,6.0,normal,5680,1676282.0
R30H90T3DnormalS6A0,30,90,MPGM,random,1.0,normal,6325,399816.0
R30H90T1DnormalS6A0,30,90,MPGM,random,0.5,normal,6325,399816.0
R30H90T2DnormalS6A0,30,90,MPGM,random,0.8,normal,6325,399816.0
R30H90T4DnormalS6A0,30,90,MPGM,random,1.2,normal,6325,399816.0
R30H90T5DnormalS6A0,30,90,MPGM,random,1.5,normal,6325,415157.0
R30H90T6DnormalS6A0,30,90,MPGM,random,2.0,normal,6325,548653.0
R30H90T7DnormalS6A0,30,90,MPGM,random,3.0,normal,6325,825151.0
R30H90T8DnormalS6A0,30,90,MPGM,random,6.0,normal,6325,1659830.0
R30H90T1DnormalS3A0,30,90,MPGM,random,0.5,normal,28060,581433.0
R30H90T2DnormalS3A0,30,90,MPGM,random,0.8,normal,28060,581433.0
R30H90T3DnormalS3A0,30,90,MPGM,random,1.0,normal,28060,581433.0
R30H90T4DnormalS3A0,30,90,MPGM,random,1.2,normal,28060,581433.0
R30H90T5DnormalS3A0,30,90,MPGM,random,1.5,normal,28060,581433.0
R30H90T6DnormalS3A0,30,90,MPGM,random,2.0,normal,28060,581433.0
R30H90T7DnormalS3A0,30,90,MPGM,random,3.0,normal,28060,836098.0
R30H90T8DnormalS3A0,30,90,MPGM,random,6.0,normal,28060,1611524.0
R30H90T7DnormalS1A0,30,90,MPGM,random,3.0,normal,30125,917370.0
R30H90T1DnormalS1A0,30,90,MPGM,random,0.5,normal,30125,917370.0
R30H90T2DnormalS1A0,30,90,MPGM,random,0.8,normal,30125,917370.0
R30H90T3DnormalS1A0,30,90,MPGM,random,1.0,normal,30125,917370.0
R30H90T4DnormalS1A0,30,90,MPGM,random,1.2,normal,30125,917370.0
R30H90T5DnormalS1A0,30,90,MPGM,random,1.5,normal,30125,917370.0
R30H90T6DnormalS1A0,30,90,MPGM,random,2.0,normal,30125,917370.0
R30H90T8DnormalS1A0,30,90,MPGM,random,6.0,normal,30125,1621375.0
R30H90T1DnormalS4A0,30,90,MPGM,random,0.5,normal,33626,592386.0
R30H90T2DnormalS4A0,30,90,MPGM,random,0.8,normal,33626,592386.0
R30H90T3DnormalS4A0,30,90,MPGM,random,1.0,normal,33626,592386.0
R30H90T4DnormalS4A0,30,90,MPGM,random,1.2,normal,33626,592386.0
R30H90T5DnormalS4A0,30,90,MPGM,random,1.5,normal,33626,592386.0
R30H90T6DnormalS4A0,30,90,MPGM,random,2.0,normal,33626,592386.0
R30H90T7DnormalS4A0,30,90,MPGM,random,3.0,normal,33626,835327.0
R30H90T8DnormalS4A0,30,90,MPGM,random,6.0,normal,33626,1669458.0
R30H90T1DnormalS5A0,30,90,MPGM,random,0.5,normal,34445,482916.0
R30H90T2DnormalS5A0,30,90,MPGM,random,0.8,normal,34445,482916.0
R30H90T3DnormalS5A0,30,90,MPGM,random,1.0,normal,34445,482916.0
R30H90T4DnormalS5A0,30,90,MPGM,random,1.2,normal,34445,482916.0
R30H90T5DnormalS5A0,30,90,MPGM,random,1.5,normal,34445,482916.0
R30H90T6DnormalS5A0,30,90,MPGM,random,2.0,normal,34445,563290.0
R30H90T7DnormalS5A0,30,90,MPGM,random,3.0,normal,34445,818461.0
R30H90T8DnormalS5A0,30,90,MPGM,random,6.0,normal,34445,1653999.0
R30H90T4DnormalS0A0,30,90,MPGM,random,1.2,normal,36223,433550.0
R30H90T5DnormalS0A0,30,90,MPGM,random,1.5,normal,36223,433550.0
R30H90T1DnormalS0A0,30,90,MPGM,random,0.5,normal,36223,433550.0
R30H90T2DnormalS0A0,30,90,MPGM,random,0.8,normal,36223,433550.0
R30H90T3DnormalS0A0,30,90,MPGM,random,1.0,normal,36223,433550.0
R30H90T6DnormalS0A0,30,90,MPGM,random,2.0,normal,36223,551404.0
R30H90T7DnormalS0A0,30,90,MPGM,random,3.0,normal,36223,844206.0
R30H90T8DnormalS0A0,30,90,MPGM,random,6.0,normal,36223,1692351.0
R30H90T6DnormalS8A0,30,90,MPGM,random,2.0,normal,37611,609584.0
R30H90T1DnormalS8A0,30,90,MPGM,random,0.5,normal,37611,609584.0
R30H90T2DnormalS8A0,30,90,MPGM,random,0.8,normal,37611,609584.0
R30H90T3DnormalS8A0,30,90,MPGM,random,1.0,normal,37611,609584.0
R30H90T4DnormalS8A0,30,90,MPGM,random,1.2,normal,37611,609584.0
R30H90T5DnormalS8A0,30,90,MPGM,random,1.5,normal,37611,609584.0
R30H90T7DnormalS8A0,30,90,MPGM,random,3.0,normal,37611,821631.0
R30H90T8DnormalS8A0,30,90,MPGM,random,6.0,normal,37611,1618670.0
R30H90T1DnormalS9A0,30,90,MPGM,random,0.5,normal,59237,326268.0
R30H90T2DnormalS9A0,30,90,MPGM,random,0.8,normal,59237,326268.0
R30H90T3DnormalS9A0,30,90,MPGM,random,1.0,normal,59237,326268.0
R30H90T4DnormalS9A0,30,90,MPGM,random,1.2,normal,59237,326268.0
R30H90T5DnormalS9A0,30,90,MPGM,random,1.5,normal,59237,426868.0
R30H90T6DnormalS9A0,30,90,MPGM,random,2.0,normal,59237,551418.0
R30H90T7DnormalS9A0,30,90,MPGM,random,3.0,normal,59237,821132.0
R30H90T8DnormalS9A0,30,90,MPGM,random,6.0,normal,59237,1651907.0
R30H100T0DnormalS7A0,30,100,MPGM,chain,null,normal,5312,345461.0
R30H100T0DnormalS2A0,30,100,MPGM,chain,null,normal,5680,337461.0
R30H100T0DnormalS6A0,30,100,MPGM,chain,null,normal,6325,335749.0
R30H100T0DnormalS3A0,30,100,MPGM,chain,null,normal,28060,342029.0
R30H100T0DnormalS1A0,30,100,MPGM,chain,null,normal,30125,337088.0
R30H100T0DnormalS4A0,30,100,MPGM,chain,null,normal,33626,335760.0
R30H100T0DnormalS5A0,30,100,MPGM,chain,null,normal,34445,337421.0
R30H100T0DnormalS0A0,30,100,MPGM,chain,null,normal,36223,333305.0
R30H100T0DnormalS8A0,30,100,MPGM,chain,null,normal,37611,338334.0
R30H100T0DnormalS9A0,30,100,MPGM,chain,null,normal,59237,338580.0
R30H100T9DnormalS7A0,30,100,MPGM,full,null,normal,5312,4554412.0
R30H100T9DnormalS2A0,30,100,MPGM,full,null,normal,5680,4545762.0
R30H100T9DnormalS6A0,30,100,MPGM,full,null,normal,6325,4549330.0
R30H100T9DnormalS3A0,30,100,MPGM,full,null,normal,28060,4542280.0
R30H100T9DnormalS1A0,30,100,MPGM,full,null,normal,30125,4560565.0
R30H100T9DnormalS4A0,30,100,MPGM,full,null,normal,33626,4581689.0
R30H100T9DnormalS5A0,30,100,MPGM,full,null,normal,34445,4543091.0
R30H100T9DnormalS0A0,30,100,MPGM,full,null,normal,36223,4588099.0
R30H100T9DnormalS8A0,30,100,MPGM,full,null,normal,37611,4572708.0
R30H100T9DnormalS9A0,30,100,MPGM,full,null,normal,59237,4570081.0
R30H100T1DnormalS7A0,30,100,MPGM,random,0.5,normal,5312,399949.0
R30H100T2DnormalS7A0,30,100,MPGM,random,0.8,normal,5312,399949.0
R30H100T3DnormalS7A0,30,100,MPGM,random,1.0,normal,5312,399949.0
R30H100T4DnormalS7A0,30,100,MPGM,random,1.2,normal,5312,399949.0
R30H100T5DnormalS7A0,30,100,MPGM,random,1.5,normal,5312,479678.0
R30H100T6DnormalS7A0,30,100,MPGM,random,2.0,normal,5312,629956.0
R30H100T7DnormalS7A0,30,100,MPGM,random,3.0,normal,5312,903562.0
R30H100T8DnormalS7A0,30,100,MPGM,random,6.0,normal,5312,1804219.0
R30H100T1DnormalS2A0,30,100,MPGM,random,0.5,normal,5680,572949.0
R30H100T5DnormalS2A0,30,100,MPGM,random,1.5,normal,5680,572949.0
R30H100T2DnormalS2A0,30,100,MPGM,random,0.8,normal,5680,572949.0
R30H100T3DnormalS2A0,30,100,MPGM,random,1.0,normal,5680,572949.0
R30H100T4DnormalS2A0,30,100,MPGM,random,1.2,normal,5680,572949.0
R30H100T6DnormalS2A0,30,100,MPGM,random,2.0,normal,5680,624058.0
R30H100T7DnormalS2A0,30,100,MPGM,random,3.0,normal,5680,906692.0
R30H100T8DnormalS2A0,30,100,MPGM,random,6.0,normal,5680,1847971.0
R30H100T1DnormalS6A0,30,100,MPGM,random,0.5,normal,6325,438075.0
R30H100T2DnormalS6A0,30,100,MPGM,random,0.8,normal,6325,438075.0
R30H100T3DnormalS6A0,30,100,MPGM,random,1.0,normal,6325,438075.0
R30H100T4DnormalS6A0,30,100,MPGM,random,1.2,normal,6325,438075.0
R30H100T5DnormalS6A0,30,100,MPGM,random,1.5,normal,6325,448887.0
R30H100T6DnormalS6A0,30,100,MPGM,random,2.0,normal,6325,610730.0
R30H100T7DnormalS6A0,30,100,MPGM,random,3.0,normal,6325,933098.0
R30H100T8DnormalS6A0,30,100,MPGM,random,6.0,normal,6325,1843842.0
R30H100T3DnormalS3A0,30,100,MPGM,random,1.0,normal,28060,644069.0
R30H100T5DnormalS3A0,30,100,MPGM,random,1.5,normal,28060,644069.0
R30H100T6DnormalS3A0,30,100,MPGM,random,2.0,normal,28060,644069.0
R30H100T1DnormalS3A0,30,100,MPGM,random,0.5,normal,28060,644069.0
R30H100T2DnormalS3A0,30,100,MPGM,random,0.8,normal,28060,644069.0
R30H100T4DnormalS3A0,30,100,MPGM,random,1.2,normal,28060,644069.0
R30H100T7DnormalS3A0,30,100,MPGM,random,3.0,normal,28060,906158.0
R30H100T8DnormalS3A0,30,100,MPGM,random,6.0,normal,28060,1819467.0
R30H100T6DnormalS1A0,30,100,MPGM,random,2.0,normal,30125,984918.0
R30H100T7DnormalS1A0,30,100,MPGM,random,3.0,normal,30125,984918.0
R30H100T2DnormalS1A0,30,100,MPGM,random,0.8,normal,30125,984918.0
R30H100T3DnormalS1A0,30,100,MPGM,random,1.0,normal,30125,984918.0
R30H100T4DnormalS1A0,30,100,MPGM,random,1.2,normal,30125,984918.0
R30H100T5DnormalS1A0,30,100,MPGM,random,1.5,normal,30125,984918.0
R30H100T1DnormalS1A0,30,100,MPGM,random,0.5,normal,30125,984918.0
R30H100T8DnormalS1A0,30,100,MPGM,random,6.0,normal,30125,1834298.0
R30H100T5DnormalS4A0,30,100,MPGM,random,1.5,normal,33626,664006.0
R30H100T1DnormalS4A0,30,100,MPGM,random,0.5,normal,33626,664006.0
R30H100T6DnormalS4A0,30,100,MPGM,random,2.0,normal,33626,664006.0
R30H100T2DnormalS4A0,30,100,MPGM,random,0.8,normal,33626,664006.0
R30H100T3DnormalS4A0,30,100,MPGM,random,1.0,normal,33626,664006.0
R30H100T4DnormalS4A0,30,100,MPGM,random,1.2,normal,33626,664006.0
R30H100T7DnormalS4A0,30,100,MPGM,random,3.0,normal,33626,915660.0
R30H100T8DnormalS4A0,30,100,MPGM,random,6.0,normal,33626,1827496.0
R30H100T2DnormalS5A0,30,100,MPGM,random,0.8,normal,34445,553709.0
R30H100T5DnormalS5A0,30,100,MPGM,random,1.5,normal,34445,553709.0
R30H100T1DnormalS5A0,30,100,MPGM,random,0.5,normal,34445,553709.0
R30H100T3DnormalS5A0,30,100,MPGM,random,1.0,normal,34445,553709.0
R30H100T4DnormalS5A0,30,100,MPGM,random,1.2,normal,34445,553709.0
R30H100T6DnormalS5A0,30,100,MPGM,random,2.0,normal,34445,621914.0
R30H100T7DnormalS5A0,30,100,MPGM,random,3.0,normal,34445,911247.0
R30H100T8DnormalS5A0,30,100,MPGM,random,6.0,normal,34445,1845752.0
R30H100T1DnormalS0A0,30,100,MPGM,random,0.5,normal,36223,455500.0
R30H100T2DnormalS0A0,30,100,MPGM,random,0.8,normal,36223,455500.0
R30H100T3DnormalS0A0,30,100,MPGM,random,1.0,normal,36223,455500.0
R30H100T4DnormalS0A0,30,100,MPGM,random,1.2,normal,36223,455500.0
R30H100T5DnormalS0A0,30,100,MPGM,random,1.5,normal,36223,455500.0
R30H100T6DnormalS0A0,30,100,MPGM,random,2.0,normal,36223,608907.0
R30H100T7DnormalS0A0,30,100,MPGM,random,3.0,normal,36223,908740.0
R30H100T8DnormalS0A0,30,100,MPGM,random,6.0,normal,36223,1843683.0
R30H100T5DnormalS8A0,30,100,MPGM,random,1.5,normal,37611,688914.0
R30H100T1DnormalS8A0,30,100,MPGM,random,0.5,normal,37611,688914.0
R30H100T6DnormalS8A0,30,100,MPGM,random,2.0,normal,37611,688914.0
R30H100T2DnormalS8A0,30,100,MPGM,random,0.8,normal,37611,688914.0
R30H100T3DnormalS8A0,30,100,MPGM,random,1.0,normal,37611,688914.0
R30H100T4DnormalS8A0,30,100,MPGM,random,1.2,normal,37611,688914.0
R30H100T7DnormalS8A0,30,100,MPGM,random,3.0,normal,37611,896726.0
R30H100T8DnormalS8A0,30,100,MPGM,random,6.0,normal,37611,1791718.0
R30H100T2DnormalS9A0,30,100,MPGM,random,0.8,normal,59237,354981.0
R30H100T1DnormalS9A0,30,100,MPGM,random,0.5,normal,59237,354981.0
R30H100T3DnormalS9A0,30,100,MPGM,random,1.0,normal,59237,354981.0
R30H100T4DnormalS9A0,30,100,MPGM,random,1.2,normal,59237,354981.0
R30H100T5DnormalS9A0,30,100,MPGM,random,1.5,normal,59237,473922.0
R30H100T6DnormalS9A0,30,100,MPGM,random,2.0,normal,59237,618643.0
R30H100T7DnormalS9A0,30,100,MPGM,random,3.0,normal,59237,896545.0
R30H100T8DnormalS9A0,30,100,MPGM,random,6.0,normal,59237,1856295.0
R40H10T0DnormalS7A0,40,10,MPGM,chain,null,normal,5312,46307.0
R40H10T0DnormalS2A0,40,10,MPGM,chain,null,normal,5680,46145.0
R40H10T0DnormalS6A0,40,10,MPGM,chain,null,normal,6325,45397.0
R40H10T0DnormalS3A0,40,10,MPGM,chain,null,normal,28060,45873.0
R40H10T0DnormalS1A0,40,10,MPGM,chain,null,normal,30125,46254.0
R40H10T0DnormalS4A0,40,10,MPGM,chain,null,normal,33626,46344.0
R40H10T0DnormalS5A0,40,10,MPGM,chain,null,normal,34445,47490.0
R40H10T0DnormalS0A0,40,10,MPGM,chain,null,normal,36223,46124.0
R40H10T0DnormalS8A0,40,10,MPGM,chain,null,normal,37611,46157.0
R40H10T0DnormalS9A0,40,10,MPGM,chain,null,normal,59237,45374.0
R40H10T9DnormalS7A0,40,10,MPGM,full,null,normal,5312,865424.0
R40H10T9DnormalS2A0,40,10,MPGM,full,null,normal,5680,863763.0
R40H10T9DnormalS6A0,40,10,MPGM,full,null,normal,6325,865901.0
R40H10T9DnormalS3A0,40,10,MPGM,full,null,normal,28060,865912.0
R40H10T9DnormalS1A0,40,10,MPGM,full,null,normal,30125,862756.0
R40H10T9DnormalS4A0,40,10,MPGM,full,null,normal,33626,859121.0
R40H10T9DnormalS5A0,40,10,MPGM,full,null,normal,34445,853265.0
R40H10T9DnormalS0A0,40,10,MPGM,full,null,normal,36223,865009.0
R40H10T9DnormalS8A0,40,10,MPGM,full,null,normal,37611,862646.0
R40H10T9DnormalS9A0,40,10,MPGM,full,null,normal,59237,860731.0
R40H10T5DnormalS7A0,40,10,MPGM,random,1.5,normal,5312,90145.0
R40H10T6DnormalS7A0,40,10,MPGM,random,2.0,normal,5312,90145.0
R40H10T3DnormalS7A0,40,10,MPGM,random,1.0,normal,5312,90145.0
R40H10T4DnormalS7A0,40,10,MPGM,random,1.2,normal,5312,90145.0
R40H10T2DnormalS7A0,40,10,MPGM,random,0.8,normal,5312,90145.0
R40H10T1DnormalS7A0,40,10,MPGM,random,0.5,normal,5312,90145.0
R40H10T7DnormalS7A0,40,10,MPGM,random,3.0,normal,5312,132371.0
R40H10T8DnormalS7A0,40,10,MPGM,random,6.0,normal,5312,260863.0
R40H10T4DnormalS2A0,40,10,MPGM,random,1.2,normal,5680,81345.0
R40H10T5DnormalS2A0,40,10,MPGM,random,1.5,normal,5680,81345.0
R40H10T2DnormalS2A0,40,10,MPGM,random,0.8,normal,5680,81345.0
R40H10T3DnormalS2A0,40,10,MPGM,random,1.0,normal,5680,81345.0
R40H10T1DnormalS2A0,40,10,MPGM,random,0.5,normal,5680,81345.0
R40H10T6DnormalS2A0,40,10,MPGM,random,2.0,normal,5680,88800.0
R40H10T7DnormalS2A0,40,10,MPGM,random,3.0,normal,5680,132159.0
R40H10T8DnormalS2A0,40,10,MPGM,random,6.0,normal,5680,263404.0
R40H10T3DnormalS6A0,40,10,MPGM,random,1.0,normal,6325,90587.0
R40H10T4DnormalS6A0,40,10,MPGM,random,1.2,normal,6325,90587.0
R40H10T6DnormalS6A0,40,10,MPGM,random,2.0,normal,6325,90587.0
R40H10T2DnormalS6A0,40,10,MPGM,random,0.8,normal,6325,90587.0
R40H10T5DnormalS6A0,40,10,MPGM,random,1.5,normal,6325,90587.0
R40H10T1DnormalS6A0,40,10,MPGM,random,0.5,normal,6325,90587.0
R40H10T7DnormalS6A0,40,10,MPGM,random,3.0,normal,6325,129229.0
R40H10T8DnormalS6A0,40,10,MPGM,random,6.0,normal,6325,268009.0
R40H10T3DnormalS3A0,40,10,MPGM,random,1.0,normal,28060,85864.0
R40H10T4DnormalS3A0,40,10,MPGM,random,1.2,normal,28060,85864.0
R40H10T5DnormalS3A0,40,10,MPGM,random,1.5,normal,28060,85864.0
R40H10T2DnormalS3A0,40,10,MPGM,random,0.8,normal,28060,85864.0
R40H10T1DnormalS3A0,40,10,MPGM,random,0.5,normal,28060,85864.0
R40H10T6DnormalS3A0,40,10,MPGM,random,2.0,normal,28060,88923.0
R40H10T7DnormalS3A0,40,10,MPGM,random,3.0,normal,28060,134675.0
R40H10T8DnormalS3A0,40,10,MPGM,random,6.0,normal,28060,265802.0
R40H10T4DnormalS1A0,40,10,MPGM,random,1.2,normal,30125,143563.0
R40H10T2DnormalS1A0,40,10,MPGM,random,0.8,normal,30125,143563.0
R40H10T1DnormalS1A0,40,10,MPGM,random,0.5,normal,30125,143563.0
R40H10T5DnormalS1A0,40,10,MPGM,random,1.5,normal,30125,143563.0
R40H10T3DnormalS1A0,40,10,MPGM,random,1.0,normal,30125,143563.0
R40H10T6DnormalS1A0,40,10,MPGM,random,2.0,normal,30125,143563.0
R40H10T7DnormalS1A0,40,10,MPGM,random,3.0,normal,30125,143563.0
R40H10T8DnormalS1A0,40,10,MPGM,random,6.0,normal,30125,263248.0
R40H10T3DnormalS4A0,40,10,MPGM,random,1.0,normal,33626,87629.0
R40H10T4DnormalS4A0,40,10,MPGM,random,1.2,normal,33626,87629.0
R40H10T5DnormalS4A0,40,10,MPGM,random,1.5,normal,33626,87629.0
R40H10T2DnormalS4A0,40,10,MPGM,random,0.8,normal,33626,87629.0
R40H10T1DnormalS4A0,40,10,MPGM,random,0.5,normal,33626,87629.0
R40H10T6DnormalS4A0,40,10,MPGM,random,2.0,normal,33626,89708.0
R40H10T7DnormalS4A0,40,10,MPGM,random,3.0,normal,33626,138045.0
R40H10T8DnormalS4A0,40,10,MPGM,random,6.0,normal,33626,260180.0
R40H10T3DnormalS5A0,40,10,MPGM,random,1.0,normal,34445,58604.0
R40H10T4DnormalS5A0,40,10,MPGM,random,1.2,normal,34445,58604.0
R40H10T2DnormalS5A0,40,10,MPGM,random,0.8,normal,34445,58604.0
R40H10T1DnormalS5A0,40,10,MPGM,random,0.5,normal,34445,58604.0
R40H10T5DnormalS5A0,40,10,MPGM,random,1.5,normal,34445,67232.0
R40H10T6DnormalS5A0,40,10,MPGM,random,2.0,normal,34445,87764.0
R40H10T7DnormalS5A0,40,10,MPGM,random,3.0,normal,34445,130780.0
R40H10T8DnormalS5A0,40,10,MPGM,random,6.0,normal,34445,259489.0
R40H10T4DnormalS0A0,40,10,MPGM,random,1.2,normal,36223,52926.0
R40H10T1DnormalS0A0,40,10,MPGM,random,0.5,normal,36223,52926.0
R40H10T2DnormalS0A0,40,10,MPGM,random,0.8,normal,36223,52926.0
